0,300,6424858248,1843,4,0,48.37248,1,9
300,600,6424858248,1843,4,0,48.81024,1,21
600,900,6424858248,1843,4,0,37.92877714,1,34
900,1200,6424858248,1843,4,0,106.6883657,1,46
1200,1500,6424858248,1843,4,0,104.5777371,1,58
1500,1566,6424858248,1843,4,0,22.67346651,1,72
1566,1800,6424858248,1843,4,0,79.6438656,1,77
1800,2100,6424858248,1843,4,0,89.13106286,1,87
2100,2400,6424858248,1843,4,0,68.50944,1,100
2400,2700,6424858248,1843,4,0,56.39286857,1,113
2700,3000,6424858248,1843,4,0,51.04594286,1,126
3000,3070,6424858248,1843,4,0,12.870144,1,140
3070,3084,6424858248,1843,4,0,2.9971968,1,144
3084,3256,6424858248,1843,4,0,36.87648549,1,147
3256,3277,6424858248,1843,4,0,6.7995072,1,151
3277,3300,6424858248,1843,4,0,7.447079314,1,155
3300,3600,6424858248,1843,4,0,108.4081371,1,166
3600,3900,6424858248,1843,4,0,108.2048914,1,177
3900,4200,6424858248,1843,4,0,90.36617143,1,189
4200,4500,6424858248,1843,4,0,70.13540571,1,202
4500,4800,6424858248,1843,4,0,53.90701714,1,214
4800,5100,6424858248,1843,4,0,45.22998857,1,226
5100,5400,6424858248,1843,4,0,27.00041143,1,237
5400,5432,6424858248,1843,4,0,4.2958848,1,251
5432,5700,6424858248,1843,4,0,41.46692023,1,256
5700,6000,6424858248,1843,4,0,85.50390857,1,264
6000,6300,6424858248,1843,4,0,96.27593143,1,277
6300,6331,6424858248,1843,4,0,10.19569097,1,289
6331,6600,6424858248,1843,4,0,73.66849371,1,293
