0,300,6238839290,18,9,1,9.053814857,1,5
300,600,6238839290,18,9,1,3.417654857,1,17
600,900,6238839290,18,9,1,5.057691429,1,30
900,1200,6238839290,18,9,1,1.882368,1,42
1200,1500,6238839290,18,9,1,22.59154286,1,54
1500,1800,6238839290,18,9,1,10.10287543,1,68
1800,2100,6238839290,18,9,1,2.320128,1,83
2100,2400,6238839290,18,9,1,42.74413714,1,96
2400,2700,6238839290,18,9,1,16.82249143,1,109
2700,3000,6238839290,18,9,1,38.50724571,1,122
3000,3300,6238839290,18,9,1,16.10331429,1,136
3300,3600,6238839290,18,9,1,1.669741714,1,162
3600,3900,6238839290,18,9,1,1.699446857,1,173
3900,4200,6238839290,18,9,1,23.18564571,1,185
4200,4500,6238839290,18,9,1,10.32957257,1,198
4500,4800,6238839290,18,9,1,25.32754286,1,210
4800,5100,6238839290,18,9,1,3.286326857,1,222
5100,5400,6238839290,18,9,1,1.1808576,1,233
5400,5700,6238839290,18,9,1,23.67030857,1,247
5700,6000,6238839290,18,9,1,7.967232,1,260
6000,6300,6238839290,18,9,1,5.659611429,1,273
6300,6600,6238839290,18,9,1,7.312155429,1,285
